"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"1","query_1","TRUE","2.51357812687574e-07","15","840","9","0.0107142857142857","0.6","GO:0015245","GO:MF","fatty acid transmembrane transporter activity","25299","3048","c(""GO:0005319"", ""GO:0008028"")","IDA,ISO,IDA IBA,IDA ISO IEA,IDA IBA IEA,ISO,ISO,ISO,ISO","ENSMUSG00000020062,ENSMUSG00000024757,ENSMUSG00000027359,ENSMUSG00000028655,ENSMUSG00000030382,ENSMUSG00000052562,ENSMUSG00000063590,ENSMUSG00000067656,ENSMUSG00000075044","downregulated"
"2","query_1","TRUE","1.07806764364403e-06","16","836","9","0.0107655502392345","0.5625","GO:0009074","GO:BP","aromatic amino acid family catabolic process","27350","3673","c(""GO:0009072"", ""GO:0016054"", ""GO:0019439"", ""GO:1901361"", ""GO:1901565"")","IEA,IDA IBA IEA,IEA,IBA IEA,ISO,ISO IBA IEA,ISS ISO IBA IEA,IDA IMP ISO IBA IEA,IEA","ENSMUSG00000000673,ENSMUSG00000017718,ENSMUSG00000020051,ENSMUSG00000022821,ENSMUSG00000026348,ENSMUSG00000026866,ENSMUSG00000029445,ENSMUSG00000031549,ENSMUSG00000039783","downregulated"
"3","query_1","TRUE","0.00166110175255867","11","836","6","0.00717703349282297","0.545454545454545","GO:0070189","GO:BP","kynurenine metabolic process","27350","18681","c(""GO:0042180"", ""GO:0042537"", ""GO:1901605"")","IDA IBA IEA,IBA IEA,IDA IMP ISO IBA IEA,IEA,IMP ISO IBA IEA,ISS ISO IEA","ENSMUSG00000017718,ENSMUSG00000026866,ENSMUSG00000031549,ENSMUSG00000037542,ENSMUSG00000039783,ENSMUSG00000057228","downregulated"
"4","query_1","TRUE","0.00166110175255867","11","836","6","0.00717703349282297","0.545454545454545","GO:0120188","GO:BP","regulation of bile acid secretion","27350","22839","c(""GO:0032782"", ""GO:0044070"", ""GO:0051046"")","IEA,ISO,ISO,ISS ISO,ISO,ISO","ENSMUSG00000021135,ENSMUSG00000031725,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000061959,ENSMUSG00000078964","downregulated"
"5","query_1","TRUE","0.000181836682110578","13","836","7","0.00837320574162679","0.538461538461538","GO:0006586","GO:BP","indolalkylamine metabolic process","27350","2555","c(""GO:0006576"", ""GO:0042430"")","IBA IEA,IEA,IDA IBA IEA,ISO,ISO IBA IEA,IDA IMP ISO IBA IEA,IEA","ENSMUSG00000000673,ENSMUSG00000003809,ENSMUSG00000017718,ENSMUSG00000026348,ENSMUSG00000026866,ENSMUSG00000031549,ENSMUSG00000039783","downregulated"
"6","query_1","TRUE","0.000181836682110578","13","836","7","0.00837320574162679","0.538461538461538","GO:0006568","GO:BP","tryptophan metabolic process","27350","2537","c(""GO:0006586"", ""GO:0009072"", ""GO:1901605"")","IBA IEA,IEA,IDA IBA IEA,ISO,ISO IBA IEA,IDA IMP ISO IBA IEA,IEA","ENSMUSG00000000673,ENSMUSG00000003809,ENSMUSG00000017718,ENSMUSG00000026348,ENSMUSG00000026866,ENSMUSG00000031549,ENSMUSG00000039783","downregulated"
"7","query_1","TRUE","0.00236364976336725","13","840","6","0.00714285714285714","0.461538461538462","GO:0004769","GO:MF","steroid delta-isomerase activity","25299","1332","GO:0016863","ISO,ISO,ISS ISO IEA,ISO,ISO,ISO","ENSMUSG00000038092,ENSMUSG00000057933,ENSMUSG00000063730,ENSMUSG00000090817,ENSMUSG00000095143,ENSMUSG00000095388","downregulated"
"8","query_1","TRUE","0.019929663323113","11","840","5","0.00595238095238095","0.454545454545455","GO:0004468","GO:MF","lysine N-acetyltransferase activity, acting on acetyl phosphate as donor","25299","1073","GO:0008080","ISS ISO,ISO,ISO,ISO,ISO","ENSMUSG00000030004,ENSMUSG00000057103,ENSMUSG00000079494,ENSMUSG00000079495,ENSMUSG00000089694","downregulated"
"9","query_1","TRUE","0.0332296946091646","12","840","5","0.00595238095238095","0.416666666666667","GO:0003854","GO:MF","3-beta-hydroxy-delta5-steroid dehydrogenase activity","25299","543","GO:0033764","ISO IEA,ISS ISO IEA,ISO IEA,ISO IEA,ISO IEA","ENSMUSG00000038092,ENSMUSG00000063730,ENSMUSG00000090817,ENSMUSG00000095143,ENSMUSG00000095388","downregulated"
"10","query_1","TRUE","0.00185129784059232","17","836","7","0.00837320574162679","0.411764705882353","GO:0032782","GO:BP","bile acid secretion","27350","9013","c(""GO:0015718"", ""GO:0046717"")","IEA,ISO,ISO IEA,ISO,ISS ISO,ISO,ISO","ENSMUSG00000021135,ENSMUSG00000031725,ENSMUSG00000053862,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000061959,ENSMUSG00000078964","downregulated"
